p	ক	ন	0.666667
p	ত	র	0.352941
p	ত	ন	0.294118
অ	ক	র	0.750000
অ	ন	র	0.444444
অ	ন	ক	0.333333
অ	শ	ন	0.518336
অ	শ	হ	0.118477
অ	শ	র	0.100846
অ	শ	দ	0.079690
অ	শ	ক	0.021862
অ	শ	স	0.017630
অ	শ	পর	0.014104
অ	শ	ত	0.011989
অ	শ	ম	0.009873
অ	শ	শ	0.007757
অ	শ	অন	0.006347
অ	শ	বল	0.006347
অ	শ	ও	0.005642
অ	শ	গঠন	0.005642
অ	শ	এই	0.004231
অ	শ	দখল	0.003526
অ	শ	এর	0.002821
অ	শ	এখন	0.002821
অ	শ	আছ	0.002821
অ	শ	ড	0.002821
অ	শ	হত	0.002821
অ	শ	সর	0.002821
অ	শ	ই	0.002116
অ	শ	কর	0.002116
অ	শ	এ	0.002116
অ	শ	মন	0.002116
অ	শ	বর	0.002116
অ	শ	জন	0.002116
অ	শ	আল	0.002116
অ	শ	হল	0.002116
অ	শক	স	0.266667
অ	শক	ন	0.200000
অ	শট	ক	0.242424
অ	শট	ত	0.136364
অ	শট	দ	0.106061
অ	শট	র	0.106061
অ	শট	ন	0.045455
অ	শট	স	0.045455
অ	শট	হ	0.045455
অ	শট	হল	0.045455
অ	স	ন	0.400000
অজ	ত	র	0.400000
অজ	ন	ক	0.233333
অজ	ন	ত	0.166667
অজ	ন	স	0.133333
অজ	ন	ই	0.133333
অজ	হ	ত	1.000000
অত	ক	র	1.000000
অত	ত	র	0.396825
অত	ত	ক	0.079365
অত	ত	দ	0.079365
অত	ত	ত	0.063492
অত	ত	ও	0.063492
অত	ত	ম	0.063492
অত	ত	স	0.047619
অত	দ	র	1.000000
অত	ন	দ	0.571429
অত	পর	ত	0.380952
অত	পর	স	0.142857
অত	পর	ম	0.111111
অত	পর	ক	0.047619
অত	পর	র	0.047619
অত	ম	ত	0.857143
অত	র	ক	0.950893
অত	র	এল	0.040179
অত	স	ম	0.294118
অত	স	ক	0.294118
অত	স	বল	0.176471
অপহরণ	কর	ন	0.400000
অফ	অন	র	1.000000
অফ	আম	র	1.000000
অফ	ইন	ড	1.000000
অফ	এড	ক	1.000000
অফ	ক	র	0.500000
অফ	কম	র	0.900000
অফ	কমন	স	1.000000
অফ	ড	র	0.666667
অফ	ন	শন	0.500000
অফ	ম	ড	0.545455
অফ	র	কর	0.428571
অফ	র	জন	0.214286
অফ	রন	ত	1.000000
অফ	স	র	0.590747
অফ	স	স	0.046263
অফ	স	ক	0.042705
অফ	স	হ	0.024911
অফ	স	ইন	0.021352
অফ	স	ন	0.021352
অফ	স	ম	0.021352
অফ	স	কর	0.017794
অফ	স	রক	0.017794
অফ	স	সফল	0.014235
অফ	স	ভবন	0.014235
অফ	স	বন	0.010676
অফ	স	ত	0.010676
অফ	স	দ	0.010676
অফ	স	ও	0.010676
অফ	স	শ	0.010676
অব	অন	র	1.000000
অব	ইন	ড	1.000000
অব	ক	র	0.437500
অব	ক	ন	0.156250
অব	ক	কর	0.156250
অব	কমন	স	1.000000
অব	ড	স	0.416667
অব	ড	র	0.333333
অব	ত	শ	0.750000
অব	দ	র	0.333333
অব	দ	স	0.233333
অব	দ	ন	0.100000
অব	ন	উ	0.333333
অব	ন	স	0.333333
অব	ম	র	0.307692
অব	ম	ড	0.307692
অব	ম	ক	0.115385
অব	ম	ন	0.115385
অব	র	ম	0.750000
অব	শ	বস	0.500000
অব	স	মরণ	0.322581
অব	স	ন	0.258065
অব	স	ক	0.129032
অব	স	র	0.096774
অব	হ	ত	0.800000
অবতরণ	কর	র	0.333333
অবতরণ	কর	ন	0.250000
অমর	ন	দ	1.000000
অহ	ক	র	1.000000
আ	ক	ন	0.276596
আ	ক	র	0.234043
আ	ক	দ	0.063830
আ	ক	আ	0.063830
আ	কত	ন	0.428571
আ	ম	ন	0.600000
আ	র	ম	0.750000
আ	শ	ক	0.810811
আ	শ	র	0.094595
আ	স	ক	0.500000
আই	এম	এর	0.928571
আই	এর	স	0.333333
আই	দল	র	0.375000
আই	দল	ত	0.375000
আই	ম	ন	0.666667
আই	স	র	0.714286
আউট	কর	ন	0.590909
আউট	হব	র	0.750000
আটক	কর	ন	0.600000
আটক	ন	র	0.600000
আপন	ত	র	0.500000
আপন	দ	র	0.714286
আপন	ন	শ	0.600000
আপন	র	ক	0.175000
আপন	র	ম	0.125000
আপন	র	স	0.125000
আপন	র	ত	0.075000
আল	আন	দ	1.000000
আল	আম	ন	0.600000
আল	আস	দ	0.714286
আল	ও	ম	0.300000
আল	ক	স	0.285714
আল	ক	ত	0.207143
আল	ক	র	0.085714
আল	ক	ন	0.071429
আল	ক	দ	0.050000
আল	ক	বর	0.042857
আল	ক	শ	0.028571
আল	ক	ক	0.028571
আল	ক	ম	0.021429
আল	ক	পর	0.021429
আল	ক	সস	0.021429
আল	কম	ত	1.000000
আল	কস	ন	1.000000
আল	গড	ম	0.500000
আল	জন	ম	1.000000
আল	ড	ন	0.611111
আল	ড	ত	0.222222
আল	ত	স	0.210526
আল	ত	ক	0.157895
আল	ত	দ	0.157895
আল	দ	কর	0.353591
আল	দ	আল	0.138122
আল	দ	ক	0.088398
আল	দ	ন	0.077348
আল	দ	স	0.049724
আল	দ	র	0.044199
আল	দ	করত	0.038674
আল	দ	দ	0.033149
আল	দ	শ	0.033149
আল	দ	হ	0.027624
আল	দ	ম	0.027624
আল	ন	স	0.210526
আল	ন	র	0.157895
আল	ন	ড	0.157895
আল	বর	দ	1.000000
আল	ম	ম	0.202899
আল	ম	র	0.130435
আল	ম	ত	0.115942
আল	ম	স	0.101449
আল	ম	দ	0.072464
আল	ম	হ	0.057971
আল	ম	ক	0.057971
আল	ম	পর	0.057971
আল	ম	ন	0.057971
আল	মদ	র	1.000000
আল	র	স	0.233333
আল	র	ন	0.155556
আল	র	ক	0.111111
আল	র	ম	0.088889
আল	র	গত	0.066667
আল	র	দ	0.055556
আল	র	পর	0.044444
আল	শ	হ	0.312500
আল	শ	র	0.250000
আল	স	ক	0.545455
আল	স	ন	0.181818
আল	স	দ	0.151515
আল	হ	স	0.326923
আল	হ	ক	0.173077
আল	হ	দ	0.134615
আল	হ	ন	0.115385
আল	হ	র	0.076923
ই	অ	শ	0.888889
ই	অন	ক	0.317073
ই	অন	তর	0.170732
ই	অন	স	0.170732
ই	অন	ম	0.121951
ই	অন	শ	0.073171
ই	অপর	বর	0.750000
ই	অফ	স	0.750000
ই	আদর	শ	1.000000
ই	আন	তর	0.500000
ই	আন	দ	0.375000
ই	আম	র	0.500000
ই	আম	দ	0.142857
ই	আল	দ	0.384615
ই	ই	র	0.714286
ই	ইন	স	0.538462
ই	ইন	ড	0.307692
ই	এ	ম	0.178571
ই	এ	পর	0.142857
ই	এ	ক	0.142857
ই	এ	ন	0.107143
ই	এই	দ	0.129870
ই	এই	স	0.129870
ই	এই	ন	0.077922
ই	এই	ক	0.077922
ই	এই	শ	0.064935
ই	এই	সব	0.051948
ই	এই	র	0.051948
ই	এই	ম	0.051948
ই	এক	অপর	0.272727
ই	একই	স	0.666667
ই	এর	স	0.217391
ই	এর	ন	0.159420
ই	এর	ম	0.101449
ই	এর	ক	0.072464
ই	এর	জন	0.057971
ই	এর	শ	0.057971
ই	এর	পর	0.057971
ই	এল	ক	0.812500
ই	এস	স	0.444444
ই	ও	ত	0.260870
ই	ক	র	0.325714
ই	ক	ন	0.234286
ই	ক	ম	0.085714
ই	ক	শ	0.068571
ই	ক	বল	0.057143
ই	ক	নও	0.028571
ই	ক	ত	0.022857
ই	ক	স	0.022857
ই	ক	ক	0.022857
ই	ক	ইন	0.017143
ই	ক	হ	0.017143
ই	কব	ত	0.600000
ই	কম	শন	0.818182
ই	কর	র	0.303922
ই	কর	ন	0.225490
ই	কর	ত	0.117647
ই	কর	ক	0.058824
ই	কর	দ	0.049020
ই	কর	ম	0.049020
ই	কর	ই	0.029412
ই	গড	উঠ	0.400000
ই	জন	ম	0.571429
ই	জন	র	0.142857
ই	ড	স	0.647059
ই	ড	ম	0.117647
ই	ড	র	0.058824
ই	ড	ন	0.058824
ই	ড	ক	0.058824
ই	ত	র	0.415465
ই	ত	ন	0.340760
ই	ত	দ	0.083879
ই	ত	ক	0.077326
ই	ত	ত	0.036697
ই	ত	ম	0.013106
ই	ত	ই	0.006553
ই	ত	স	0.005242
ই	দ	শ	0.363128
ই	দ	ন	0.212291
ই	দ	র	0.201117
ই	দ	ক	0.061453
ই	দ	ই	0.039106
ই	দ	স	0.027933
ই	দ	হ	0.016760
ই	দল	র	0.782609
ই	ধর	ম	0.750000
ই	ন	র	0.420000
ই	ন	ম	0.140000
ই	ন	ই	0.080000
ই	ন	ত	0.080000
ই	ন	ন	0.053333
ই	ন	ক	0.046667
ই	ন	উ	0.033333
ই	ন	স	0.033333
ই	ন	হত	0.026667
ই	ন	শ	0.026667
ই	নত	ন	1.000000
ই	পর	ক	0.192308
ই	পর	ম	0.153846
ই	পর	হ	0.115385
ই	পর	ত	0.115385
ই	বছর	র	0.432692
ই	বছর	পর	0.240385
ই	বছর	ধর	0.086538
ই	বছর	আগ	0.048077
ই	বছর	ম	0.038462
ই	বছর	ত	0.028846
ই	বছর	ই	0.028846
ই	বর	তম	0.652174
ই	বল	হত	0.166667
ই	বলল	ই	0.700000
ই	বলল	ন	0.300000
ই	বস	ত	0.666667
ই	ম	স	0.371681
ই	ম	র	0.221239
ই	ম	ত	0.144543
ই	ম	ন	0.085546
ই	ম	ক	0.047198
ই	ম	হ	0.032448
ই	ম	দ	0.020649
ই	ম	ম	0.017699
ই	ম	শ	0.017699
ই	মন	কর	0.440000
ই	মন	দ	0.240000
ই	র	ন	0.160920
ই	র	স	0.137931
ই	র	ম	0.091954
ই	র	জন	0.091954
ই	র	শ	0.080460
ই	র	ত	0.068966
ই	র	ড	0.057471
ই	র	হ	0.045977
ই	র	জব	0.034483
ই	র	দ	0.034483
ই	শ	র	0.461538
ই	শ	ক	0.182692
ই	শ	ন	0.134615
ই	শ	শ	0.086538
ই	শ	হ	0.086538
ই	শক	ত	1.000000
ই	শন	ক	1.000000
ই	শহর	র	0.800000
ই	স	ক	0.372222
ই	স	ম	0.111111
ই	স	ন	0.097222
ই	স	স	0.063889
ই	স	র	0.055556
ই	স	ত	0.044444
ই	স	দ	0.044444
ই	স	ই	0.036111
ই	স	হ	0.027778
ই	স	রক	0.025000
ই	স	তর	0.022222
ই	স	শ	0.011111
ই	স	ড	0.008333
ই	স	সব	0.008333
ই	সব	ই	0.285714
ই	সব	ক	0.214286
ই	হ	ক	0.267857
ই	হ	স	0.250000
ই	হ	র	0.151786
ই	হ	ত	0.098214
ই	হ	ন	0.080357
ই	হ	ম	0.035714
ই	হ	শ	0.026786
ই	হ	দ	0.026786
ই	হব	ত	0.600000
ই	হল	ন	0.333333
ইশ	বর	র	1.000000
ইশ	র	ক	0.300000
উঠ	আস	ন	0.615385
উঠ	দ	ড	1.000000
উঠ	ন	র	0.320000
উঠ	ন	ম	0.200000
উঠ	ন	ত	0.160000
উঠ	র	আগ	0.333333
উৎস	র	জন	0.210526
উৎস	স	ক	0.600000
উৎস	হ	ত	0.555556
উৎস	হ	স	0.194444
উৎস	হ	দ	0.120370
উৎস	হ	কর	0.037037
উৎস	হ	র	0.027778
উৎসব	চল	ক	0.600000
উৎসব	ত	ন	0.714286
উৎসব	র	স	0.208333
উৎসব	র	ম	0.208333
উৎসব	র	জন	0.125000
উৎসব	শ	র	1.000000
উৎসব	হ	স	1.000000
এক	অজ	ন	1.000000
এক	অন	র	0.600000
এক	অপর	র	1.000000
এক	ই	র	0.444444
এক	ইন	স	0.916667
এক	এক	ত	0.312500
এক	এক	রকম	0.187500
এক	ক	ত	0.218182
এক	ক	ন	0.127273
এক	ক	র	0.109091
এক	ক	রকম	0.109091
এক	ক	ক	0.072727
এক	ক	ম	0.072727
এক	ক	শ	0.054545
এক	ড	ম	0.977186
এক	ড	ক	0.015209
এক	ত	ত	0.383333
এক	ত	র	0.166667
এক	ত	তর	0.166667
এক	ত	মত	0.083333
এক	ত	ন	0.083333
এক	দ	ন	0.339286
এক	দ	র	0.142857
এক	দ	ক	0.125000
এক	দ	শ	0.107143
এক	দ	ত	0.053571
এক	দশ	র	0.607477
এক	দশ	শত	0.112150
এক	দশ	ও	0.056075
এক	দশ	শ	0.037383
এক	দশ	দ	0.037383
এক	দশ	ম	0.028037
এক	দশ	স	0.028037
