a	је	0.119048
a	b	0.071429
cm	и	0.322581
cm	cm	0.129032
cm	а	0.096774
e	је	0.272727
ii	је	0.223404
ii	и	0.138298
ii	од	0.053191
ii	да	0.053191
ii	p	0.042553
ii	био	0.042553
ii	у	0.042553
ii	као	0.031915
p	и	0.081633
p	у	0.061224
r	b	0.222222
r	a	0.166667
to	the	0.230769
v	је	0.259259
v	у	0.111111
z	z	0.250000
али	је	0.254652
али	и	0.098553
али	се	0.088215
али	су	0.078222
али	не	0.046175
али	није	0.034804
али	у	0.024121
али	то	0.019642
али	га	0.018263
али	да	0.018263
али	са	0.012061
али	без	0.011371
али	их	0.010682
али	на	0.010338
али	нису	0.010338
али	она	0.009993
али	када	0.009649
али	он	0.009649
али	само	0.008959
али	му	0.008615
али	због	0.006892
али	они	0.006547
али	може	0.006203
али	ако	0.005513
али	као	0.005513
али	им	0.005513
али	за	0.005169
али	такође	0.005169
али	има	0.004824
али	како	0.004824
али	под	0.004480
али	ни	0.004480
али	већ	0.004480
али	након	0.004480
али	постоји	0.004135
али	до	0.003446
али	по	0.003446
али	после	0.003446
али	јој	0.003446
али	овај	0.003101
без	њега	0.181818
без	помоћи	0.159091
без	много	0.113636
без	и	0.068182
без	тебе	0.068182
би	се	0.452852
би	требало	0.038999
би	могао	0.034342
би	га	0.027939
би	био	0.025611
би	било	0.023865
би	то	0.020955
би	на	0.018626
би	их	0.018044
би	је	0.018044
би	у	0.017462
би	му	0.016880
би	да	0.016880
би	могли	0.016298
би	могла	0.016298
би	била	0.015716
би	били	0.011641
би	им	0.010477
би	касније	0.010477
би	ли	0.008149
би	и	0.006985
би	јој	0.006985
би	он	0.005821
би	од	0.005239
би	си	0.005239
би	неко	0.004075
би	до	0.004075
би	имао	0.004075
би	по	0.004075
би	бити	0.003492
би	имали	0.003492
би	након	0.002910
би	са	0.002910
би	још	0.002910
би	све	0.002910
би	би	0.002910
би	само	0.002910
би	такође	0.002328
би	за	0.002328
би	данас	0.002328
бих	и	0.171429
бих	за	0.114286
бих	да	0.085714
број	је	0.121053
број	људи	0.110526
број	од	0.084211
број	се	0.063158
број	на	0.047368
број	у	0.042105
број	и	0.036842
број	један	0.036842
број	њих	0.036842
број	који	0.036842
број	има	0.026316
