ກຣາມ	ກ	0.750000
ກວາງ	ແລະ	0.428571
ກວາງ	ຫາຍ	0.428571
ກະກຽມ	ແລະ	0.875000
ກະຊວງ	ແລະ	0.407407
ກະຊວງ	ແຜນການ	0.222222
ກະຊວງ	ກ	0.185185
ກະຊວງ	ສາທາລະນະ	0.148148
ກາງ	ແລະ	0.562500
ກາງ	ກ	0.166667
ກາງ	ຂອງ	0.062500
ການກວດກາ	ແລະ	0.833333
ການກະກຽມ	ແລະ	0.933333
ການຂາຍ	ແລະ	0.666667
ການສອນ	ແລະ	0.853659
ການສອນ	ການວາງແຜນ	0.073171
ການຫາປາ	ແລະ	0.750000
ການາດາ	ແລະ	0.470588
ການເຈລະຈາ	ແລະ	1.000000
ການເສຍສະລະ	ແລະ	1.000000
ກຳໄລ	ແລະ	0.428571
ກຽດ	ກ	0.500000
ກຽດ	ແລະ	0.400000
ຂອງນາງ	ແລະ	0.800000
ຂອບ	ໃຈ	0.500000
ຂອບ	ເຂດ	0.500000
ຂອບເຂດ	ແລະ	0.500000
ຂອບເຂດ	ຂອງ	0.375000
ຂະຫຍາຍ	ແລະ	0.588235
ຂະໜາດ	ແລະ	0.315789
ຂະໜາດ	ຂອງ	0.263158
ຂະໜາດ	ກ	0.157895
ຂາຍ	ແລະ	0.612903
ຂາຍ	ກ	0.258065
ຂາດ	ສານ	0.363636
ຂາດ	ແລະ	0.272727
ຄວາມຍາວ	ກ	0.813953
ຄວາມຍາວ	ປະມານ	0.093023
ຄວາມສະດວກສະບາຍ	ແລະ	0.833333
ຄະແນນ	ເທ	0.454545
ງາມ	ແລະ	0.604167
ງາມ	ຂອງ	0.166667
ງາມ	ກ	0.125000
ຈະ	ກ	0.272727
ຈາກ	ປະເທດ	0.289256
ຈາກ	ກ	0.165289
ຈາກ	ແລະ	0.099174
ຈາກ	ແຂວງ	0.074380
ຈາກ	ເທ	0.033058
ຈາກ	ນາງ	0.024793
ຊອງ	ແລະ	0.785714
ຊະນະ	ແລະ	0.240000
ຊະນະ	ປອດໄພ	0.240000
ຊະນະ	ເກ	0.160000
ຊາ	ແລະ	0.649351
ຊາ	ກ	0.129870
ຊາ	ລວມ	0.038961
ຊາຍແດນ	ລາວ	0.722222
ຊາດ	ແລະ	0.305556
ຊາດ	ກ	0.263889
ຊາດ	ລາວ	0.208333
ຊາດ	ເອກະລາດ	0.041667
ຊາດ	ຂອງ	0.041667
ຍາກ	ແລະ	0.400000
ຍາກ	ໂດຍສະເພາະ	0.400000
ຍາວ	ກ	0.695652
ຍາວ	ແລະ	0.152174
ຕອນ	ແລະ	0.743590
ຕອນ	ຂອງ	0.068376
ຕອນ	ກ	0.051282
ຕອບ	ແລະ	0.500000
ຕອບ	ກ	0.500000
ຕາ	ແລະ	0.360000
ຕາ	ກ	0.160000
ຕາ	ໄຊຊະນະ	0.120000
ຕາມ	ກ	0.314815
ຕາມ	ໃນ	0.092593
ຕາມ	ທາງ	0.055556
ຖາວອນ	ແລະ	0.444444
ຖາວອນ	ຂອງ	0.333333
ທອງ	ແລະ	0.315789
ທອງ	ປະມານ	0.263158
ທອງ	ກ	0.157895
ທອງ	ໃນ	0.157895
ທະເລ	ແລະ	0.473684
ທະເລ	ກ	0.157895
ທາງ	ກ	0.314286
ທາງ	ແລະ	0.085714
ທາງ	ໄປ	0.085714
ທາງການ	ກ	0.333333
ທາງການ	ແລະ	0.333333
ທາງການ	ຂອງ	0.333333
ທາດ	ແລະ	0.800000
ນອກ	ຈາກ	0.750000
ນອນ	ແລະ	0.640000
ນາງ	ກ	0.455696
ນາງ	ຟ	0.164557
ນາງ	ເຈຍ	0.075949
ນາງ	ເກ	0.063291
ນາງ	ແລະ	0.050633
ບອກ	ແລະ	1.000000
ບາ	ແລະ	0.705882
ບາງ	ແລະ	0.400000
ບານ	ແລະ	0.821429
ບານ	ກ	0.089286
ປອດ	ແລະ	0.600000
ປອດໄພ	ແລະ	0.671429
ປອດໄພ	ປອດໄພ	0.171429
ປອດໄພ	ຊະນະ	0.114286
ປະຊາກອນ	ອາຍ	0.350000
ປະຊາກອນ	ປະມານ	0.250000
ປະທານ	ກ	0.339286
ປະທານ	ແລະ	0.321429
ປະທານ	ປະເທດ	0.107143
ປະທານ	ຂອງ	0.053571
ປະທານ	ສະພາບ	0.053571
ປະທານ	ຮອງ	0.053571
ປະມານ	ກ	0.773519
ປະມານ	ໂຕນ	0.090592
ປະມານ	ຂອງ	0.034843
ປະມານ	ເທ	0.024390
ປະມານ	ໃນ	0.020906
ປະມານ	ແລະ	0.017422
ປະເທດ	ແລະ	0.582857
ປະເທດ	ກ	0.200000
ປະເທດ	ລາວ	0.057143
ປະເທດ	ຟ	0.034286
ປະເທດ	ໂດຍສະເພາະ	0.022857
ປະເທດ	ຂອງ	0.017143
ປະໂຫຍດ	ແລະ	0.500000
ປາ	ແລະ	0.625000
ປາ	ກ	0.125000
ປານກາງ	ແລະ	0.750000
ປາມ	ກ	0.750000
ຜາ	ແລະ	1.000000
ພະຍາບານ	ແລະ	0.571429
ພະແນກ	ແລະ	0.750000
ພາຍນອກ	ແລະ	0.750000
ພາຍໃນ	ແລະ	0.788618
ພາຍໃນ	ປະເທດ	0.121951
ພາຍໃນ	ກ	0.024390
ພາຍໃນ	ພາຍນອກ	0.024390
ຟ	ກ	0.941935
ຟ	ຟ	0.019355
ຟ	ແລະ	0.012903
ຟ	ລຳ	0.012903
ມມ	ກ	0.206897
ມມ	ແລະ	0.137931
ມມ	ສະຖຽນລະພາບ	0.103448
