in	the	0.740741
in	my	0.111111
in	a	0.111111
ადამიანები	და	0.185185
ადამიანები	არიან	0.111111
ამას	არ	0.142857
ამას	ხელი	0.122449
ამას	კი	0.081633
ამას	ვერ	0.081633
არა	მხოლოდ	0.380783
არა	მარტო	0.231317
არა	როგორც	0.032028
არა	ერთი	0.028470
არა	აქვს	0.021352
არა	ამ	0.017794
არა	ეს	0.014235
არა	და	0.014235
არა	მაგრამ	0.010676
არა	მას	0.010676
არა	უბრალოდ	0.010676
არა	მის	0.010676
არა	სხვა	0.010676
არა	წმინდა	0.010676
არა	მისი	0.010676
არაა	და	0.230769
არაა	თუმცა	0.153846
არაა	მაგრამ	0.115385
არც	ერთი	0.243902
არც	ისე	0.170732
არც	თუ	0.126016
არც	ერთ	0.113821
არც	კი	0.060976
არც	მისი	0.028455
არც	ამ	0.024390
არც	არის	0.016260
არც	თავად	0.012195
არც	მის	0.012195
არც	თავის	0.012195
არც	სხვა	0.012195
არც	მათ	0.012195
აქ	არის	0.105528
აქ	იგი	0.085427
აქ	მან	0.060302
აქ	ის	0.055276
აქ	იყო	0.050251
აქ	ასევე	0.045226
აქ	ისინი	0.035176
აქ	მათ	0.035176
აქ	მას	0.035176
აქ	წლის	0.030151
აქ	არ	0.020101
აქ	უკვე	0.020101
აქ	მისი	0.020101
აქ	კი	0.015075
აქ	ჯერ	0.015075
აქ	ადამიანები	0.015075
აქ	თავის	0.015075
აქ	მხოლოდ	0.015075
აქ	უფრო	0.015075
აქვს	და	0.143885
აქვს	ორი	0.071942
აქვს	რამდენიმე	0.057554
აქვს	ერთი	0.050360
აქვს	რომელიც	0.039568
აქვს	როგორც	0.035971
აქვს	საკუთარი	0.032374
აქვს	თუმცა	0.028777
აქვს	თავისი	0.028777
აქვს	რომ	0.025180
აქვს	მაგრამ	0.021583
აქვს	დიდი	0.021583
აქვს	ასევე	0.017986
აქვს	ძალიან	0.017986
აქვს	ეს	0.017986
აქვს	შავი	0.014388
აქვს	მეორე	0.014388
აქვს	მისი	0.014388
აქვს	სხვა	0.014388
აქვს	არც	0.010791
აქვს	მხოლოდ	0.010791
აქვს	ის	0.010791
აქვს	პატარა	0.010791
აქვს	კმ	0.010791
აქვს	კარგი	0.010791
აქვს	რომელსაც	0.010791
აქვს	ერთ	0.010791
აქვს	რადგან	0.010791
აქვს	ვიდრე	0.010791
აქვს	კარგად	0.010791
აქვს	ახალი	0.010791
ახალგაზრდა	იყო	0.310345
ახალგაზრდა	და	0.206897
ახალგაზრდა	გოგონა	0.103448
ახალი	და	0.189873
ახალი	მეფე	0.075949
ახალი	წლის	0.063291
ახალი	გზა	0.050633
ახალი	ქალაქი	0.050633
ახალი	მეფის	0.050633
ახალი	სიტყვა	0.050633
ახალი	წელი	0.037975
ახალი	უფრო	0.037975
ახალი	დედოფალი	0.037975
ბიჭი	და	0.214286
გამო	რომ	0.176630
გამო	იგი	0.059783
გამო	მას	0.057065
გამო	და	0.048913
გამო	ვერ	0.043478
გამო	რომელიც	0.040761
გამო	მისი	0.032609
გამო	მათ	0.029891
გამო	ამ	0.027174
გამო	მან	0.027174
გამო	ის	0.027174
გამო	ისინი	0.027174
გამო	წლის	0.024457
გამო	თუმცა	0.024457
გამო	რომელსაც	0.016304
გამო	დიდი	0.013587
გამო	მოხდა	0.013587
გამო	ქალაქი	0.013587
გამო	მათი	0.013587
გამო	ეს	0.013587
გამო	ასევე	0.010870
გამო	ბევრი	0.010870
გამო	რაც	0.010870
გამო	კი	0.010870
გამო	სხვა	0.010870
გამო	არ	0.010870
გამო	თავისი	0.008152
გამო	რამდენიმე	0.008152
დარწმუნებული	იყო	0.625000
