abandona	la	0.400000
absolut	de	0.200000
absolut	a	0.125000
absolut	en	0.075000
absolut	és	0.075000
absolut	del	0.075000
absolut	i	0.075000
abús	sexual	0.333333
abús	de	0.166667
abús	i	0.125000
abús	en	0.062500
acabarà	amb	0.204819
acabarà	a	0.156627
acabarà	el	0.132530
acabarà	sent	0.048193
acabarà	de	0.036145
acabarà	la	0.036145
acceptar	que	0.173913
acceptar	la	0.173913
acceptar	el	0.079710
acceptar	una	0.057971
acceptar	ho	0.050725
acceptar	les	0.043478
acceptar	un	0.036232
acceptar	els	0.036232
acceptar	l	0.028986
acceptar	amb	0.021739
acceptar	aquest	0.021739
acceptar	com	0.021739
acceptar	ni	0.021739
accidents	de	0.363636
accidents	amb	0.090909
accidents	i	0.068182
accidents	a	0.068182
acció	de	0.132479
acció	exterior	0.098291
acció	que	0.094017
acció	i	0.068376
acció	del	0.059829
acció	d	0.047009
acció	política	0.038462
acció	dels	0.034188
acció	cultural	0.021368
acció	s	0.017094
acció	social	0.017094
acció	a	0.017094
acció	per	0.012821
acció	més	0.012821
acció	en	0.012821
acció	els	0.012821
acció	és	0.012821
acció	es	0.012821
acció	com	0.012821
acció	humana	0.012821
acció	amb	0.012821
aconseguit	que	0.083004
aconseguit	el	0.063241
aconseguit	un	0.047431
aconseguit	la	0.043478
aconseguit	una	0.031621
aconseguit	l	0.031621
aconseguit	fer	0.027668
aconseguit	els	0.019763
aconseguit	mantenir	0.019763
aconseguit	arribar	0.019763
aconseguit	guanyar	0.019763
aconseguit	amb	0.019763
aconseguit	convertir	0.019763
aconseguit	i	0.015810
aconseguit	res	0.015810
aconseguit	de	0.015810
aconseguit	aquest	0.011858
aconseguit	tirar	0.011858
aconseguit	fugir	0.011858
aconseguit	d	0.011858
aconseguit	en	0.011858
acord	amb	0.230863
acord	de	0.121507
acord	per	0.085055
acord	que	0.055893
acord	entre	0.041312
acord	i	0.035237
acord	d	0.030377
acord	en	0.030377
acord	però	0.019441
acord	sobre	0.018226
acord	del	0.015796
acord	a	0.014581
acord	el	0.013366
acord	perquè	0.012151
acord	polític	0.012151
acord	al	0.012151
acord	la	0.010936
acord	és	0.010936
acord	ha	0.009721
acord	es	0.009721
acord	o	0.008505
acord	no	0.008505
acord	marc	0.007290
acord	pel	0.007290
acord	tècnic	0.007290
acord	era	0.007290
acord	s	0.006075
acord	hi	0.004860
acord	també	0.004860
acord	després	0.003645
acord	sense	0.003645
acord	tancat	0.003645
acord	signat	0.003645
acord	històric	0.003645
acord	ja	0.003645
acord	l	0.003645
acord	té	0.003645
acordar	amb	0.140625
acordar	que	0.140625
acordar	un	0.078125
acordar	la	0.062500
acordar	el	0.062500
acordar	en	0.046875
acordar	per	0.046875
acordat	la	0.066667
acordat	amb	0.066667
acordat	que	0.066667
acordat	de	0.055556
acordat	d	0.055556
acordat	en	0.044444
acordat	un	0.044444
acordat	el	0.044444
acordat	una	0.044444
acordat	aquest	0.033333
acordat	per	0.033333
acordat	l	0.033333
acostar	se	0.371429
acostar	a	0.085714
acostar	s	0.085714
acostar	la	0.057143
acostar	posicions	0.057143
acostar	nos	0.057143
acosti	a	0.333333
acostuma	a	1.000000
acostumat	a	0.800000
activa	i	0.176471
activa	de	0.117647
activa	la	0.094118
activa	en	0.047059
activa	el	0.047059
activa	d	0.047059
activa	per	0.035294
activa	que	0.035294
activitat	de	0.094077
activitat	que	0.094077
activitat	a	0.052265
activitat	i	0.045296
activitat	física	0.045296
activitat	és	0.031359
activitat	del	0.027875
activitat	d	0.027875
activitat	en	0.024390
activitat	es	0.024390
activitat	humana	0.020906
activitat	amb	0.017422
activitat	s	0.017422
activitat	il	0.017422
activitat	al	0.017422
activitat	dels	0.013937
activitat	ja	0.013937
activitat	comercial	0.013937
activitat	no	0.013937
activitat	per	0.013937
activitat	serà	0.013937
activitat	política	0.013937
activitat	com	0.010453
activitat	ha	0.010453
activitat	divertida	0.010453
activitat	el	0.010453
activitat	també	0.010453
activitat	professional	0.010453
activitat	entre	0.010453
activitat	està	0.010453
actuació	de	0.180180
actuació	del	0.108108
actuació	que	0.058559
actuació	policial	0.058559
actuació	a	0.049550
actuació	i	0.049550
actuació	d	0.049550
actuació	dels	0.036036
actuació	en	0.031532
actuació	per	0.027027
actuació	va	0.027027
actuació	serà	0.027027
actuació	més	0.018018
actuació	musical	0.018018
actuació	amb	0.013514
actuació	s	0.013514
acudit	a	0.291667
acusació	particular	0.294872
acusació	popular	0.102564
acusació	contra	0.076923
acusació	que	0.076923
acusació	de	0.064103
acusació	en	0.051282
acusació	ha	0.051282
acusació	i	0.038462
acusació	per	0.038462
adolescent	i	0.218750
adolescent	que	0.125000
adolescent	de	0.125000
adolescent	és	0.093750
advertència	que	0.285714
advocats	de	0.285714
advocats	i	0.160714
advocats	que	0.107143
advocats	han	0.053571
afganistan	i	0.133333
agrada	que	0.089888
agrada	molt	0.089888
agrada	el	0.056180
agrada	i	0.050562
agrada	la	0.044944
agrada	fer	0.039326
agrada	més	0.033708
agrada	a	0.028090
agrada	però	0.028090
agrada	dir	0.022472
agrada	llegir	0.022472
agrada	als	0.022472
agrada	no	0.016854
agrada	perquè	0.016854
agrada	de	0.016854
agrada	parlar	0.016854
agrada	una	0.016854
agrada	o	0.016854
agrada	és	0.016854
agradable	i	0.181818
agradable	per	0.136364
agradi	o	0.333333
agressió	sexual	0.304762
agressió	de	0.095238
agressió	que	0.066667
agressió	russa	0.047619
agressió	a	0.047619
agressió	i	0.038095
agressió	al	0.038095
agressió	contra	0.038095
agressió	amb	0.028571
agressió	en	0.028571
agressió	per	0.028571
aguantar	el	0.181818
aguantar	les	0.181818
això	és	0.093240
això	no	0.085956
això	ha	0.049534
això	que	0.048077
